id,sentence,VI,normalized-VI,homogeneity,completeness,V-score
28,"The proposed rules also would be tougher on the insiders still required to file reports , he said .",0.5660467106401788,0.07841320676398784,0.9034405474017482,0.9404769413800371,0.9215867932360118
29,Companies would be compelled to publish in annual proxy statements the names of insiders who fail to file reports on time .,1.1463309522215281,0.17334514778090482,0.8238787354160264,0.8294497409133492,0.8266548522190952
30,"Considered as a whole , Mr. Lane said , the filings required under the proposed rules `` will be at least as effective , if not more so , for investors following transactions . ''",1.689126156536103,0.21662537935200404,0.7947320361001678,0.772337246316582,0.7833746206479956
31,"But Robert Gabele , president of Invest/Net , a North Miami , Fla. , company that packages and sells the insider-trading data , said the proposal is worded so vaguely that key officials may fail to file the reports .",1.0968575745231783,0.1336123285303468,0.934317663416287,0.8076659501159771,0.8663876714696531
32,"Many investors wrote asking the SEC to require insiders to report their purchases and sales immediately , not a month later .",0.7049897729239509,0.09416687194662857,0.9400790016164235,0.8739946237076562,0.9058331280533712
33,"But Mr. Lane said that while the SEC regulates who files , the law tells them when to do so .",0.9056928575549437,0.12079142610485095,0.8792085738951487,0.8792085738951488,0.8792085738951488
34,"Investors who want to change the required timing should write their representatives in Congress , he added .",0.6666666666666652,0.08947391570926494,0.8592711795629885,0.9682834948230482,0.9105260842907348
35,"The SEC would likely be amenable to legislation that required insiders to file transactions on a more timely basis , he said .",0.9565217391304364,0.12353731123086646,0.8667287488420031,0.8864177492573673,0.8764626887691336
36,"The nation 's largest pension fund , which oversees $ 80 billion for college employees , plans to offer two new investment options to its 1.2 million participants .",1.6147903939072572,0.2153804459003229,0.7978655860289945,0.7718061564909336,0.7846195540996771
37,"The Teachers Insurance and Annuity Association-College Retirement Equities Fund said it will introduce a stock and bond fund that will invest in `` socially responsible '' companies , and a bond fund .",0.9243482867884216,0.12060685683688387,0.8705977055414661,0.8883681108831097,0.8793931431631159
38,"Both funds are expected to begin operation around March 1 , subject to Securities and Exchange Commission approval .",1.2115552636133584,0.17652799620435178,0.7461680789974038,0.9186447192943522,0.8234720037956479
39,"For its employees to sign up for the options , a college also must approve the plan .",0.4863826390090802,0.06767721264316899,0.9678992099516293,0.8992689608343095,0.9323227873568308
40,"Some 4,300 institutions are part of the pension fund .",0.4754887502163472,0.08243038523439662,1.0,0.847693881548703,0.9175696147656035
41,"The new options carry out part of an agreement that the pension fund , under pressure to relax its strict participation rules and to provide more investment options , reached with the SEC in December .",1.5860091081238732,0.2121757842171307,0.80242535148479,0.7737449558515122,0.7878242157828691
42,"The new `` social choice '' fund will shun securities of companies linked to South Africa , nuclear power and in some cases , Northern Ireland .",1.0468393520922366,0.1355624099223509,0.900117162620109,0.8314787620066719,0.864437590077649
43,"Also excluded will be investments in companies with `` significant '' business stemming from weapons manufacture , alcoholic beverages or tobacco .",1.2670137718603263,0.1782920575243668,0.8172398911074819,0.8262251182894212,0.8217079424756327
44,"Sixty percent of the fund will be invested in stocks , with the rest going into bonds or short-term investments .",1.422585856234627,0.2094927662995117,0.7749927466246516,0.8066555751525362,0.7905072337004881
45,"The bond fund will invest in high-grade or medium-grade bonds , mortgages or asset-backed securities , including as much as 15 % in foreign securities .",1.5971456705896312,0.2321211051679899,0.7709517350765308,0.7648304526427173,0.76787889483201
46,"The fund also might buy and sell futures and options contracts , subject to approval by the New York State Insurance Department .",0.9438915628063773,0.13974146134810725,0.8386649984283169,0.8829934257545079,0.8602585386518925
47,"Under two new features , participants will be able to transfer money from the new funds to other investment funds or , if their jobs are terminated , receive cash from the funds .",0.9914560571925506,0.14242103692100283,0.8237854752047832,0.8942636190688871,0.8575789630789973
48,"The investment choices offered by the pension fund currently are limited to a stock fund , an annuity and a money-market fund .",1.1286154791318959,0.18698780052563346,0.8494707795610889,0.7795543734488221,0.8130121994743665
49,"New Brunswick Scientific Co. , a maker of biotechnology instrumentation and equipment , said it adopted an anti-takeover plan giving shareholders the right to purchase shares at half price under certain conditions .",1.9738008457505236,0.2780181446586971,0.7303894101654006,0.7137656574974584,0.721981855341303
50,"The company said the plan , under review for some time , will protect shareholders against `` abusive takeover tactics .",1.4225858562346287,0.20377684711151436,0.8695621978785252,0.7342927587210664,0.7962231528884856
51,"W. Ed Tyler , 37 years old , a senior vice president at this printing concern , was elected president of its technology group , a new position .",1.4342573435951644,0.20855086224030236,0.8139350507155524,0.7701722243469411,0.7914491377596975
52,"Solo woodwind players have to be creative if they want to work a lot , because their repertoire and audience appeal are limited .",1.2762162701287805,0.18075756573706753,0.8370739700770675,0.8021547553249077,0.8192424342629326
53,"The oboist Heinz Holliger has taken a hard line about the problem : He commissions and splendidly interprets fearsome contemporary scores and does some conducting , so he does n't have to play the same Mozart and Strauss concertos over and over again .",1.811943599444323,0.23609440356094114,0.779870384480916,0.7485813291131018,0.7639055964390588
54,"Richard Stoltzman has taken a gentler , more audience-friendly approach .",0.7958988638330418,0.12998587208595638,0.812643957607515,0.936099909688466,0.8700141279140435
55,"Years ago , he collaborated with the new music gurus Peter Serkin and Fred Sherry in the very countercultural chamber group Tashi , which won audiences over to dreaded contemporary scores like Messiaen 's `` Quartet for the End of Time . ''",1.552811626352721,0.20491377072721842,0.7901350596852516,0.8000998404885561,0.7950862292727816
56,"Today , the pixie-like clarinetist has mostly dropped the missionary work -LRB- though a touch of the old Tashi still survives -RRB- and now goes on the road with piano , bass , a slide show , and a repertoire that ranges from light classical to light jazz to light pop , with a few notable exceptions .",1.7240169371070388,0.24552924162552145,0.7668521753771597,0.7424828035851659,0.7544707583744787
57,"Just the thing for the Vivaldi-at-brunch set , the yuppie audience that has embraced New Age as its very own easy listening .",1.287375672801601,0.19550168065519533,0.791998465705203,0.8173990623217137,0.8044983193448046
58,But you ca n't dismiss Mr. Stoltzman 's music or his motives as merely commercial and lightweight .,1.5702590281383566,0.23195774072557043,0.7602736443683648,0.7759712754408072,0.7680422592744297
59,"He believes in what he plays , and he plays superbly .",0.2295739585136225,0.03948276188878443,1.0,0.9240338304080338,0.9605172381112156
60,"His recent appearance at the Metropolitan Museum , dubbed `` A Musical Odyssey , '' was a case in point .",1.386638832322082,0.20312387508693014,0.7990519205489459,0.7947121463587884,0.7968761249130698
61,"It felt more like a party , or a highly polished jam session with a few friends , than a classical concert .",1.0221641306229108,0.1690568680056919,0.7549410606412704,0.9239609144527214,0.830943131994308
62,"Clad in his trademark black velvet suit , the soft-spoken clarinetist announced that his new album , `` Inner Voices , '' had just been released , that his family was in the front row , and that it was his mother 's birthday , so he was going to play her favorite tune from the record .",1.9913785497649599,0.261289415578884,0.7510598583603546,0.7267608460922705,0.7387105844211163
63,"He launched into Saint-Saens 's `` The Swan '' from `` Carnival of the Animals , '' a favorite encore piece for cellists , with lovely , glossy tone and no bite .",1.6883441457657877,0.2553465019083435,0.701336402774955,0.7936736806138809,0.7446534980916564
64,"Then , as if to show that he could play fast as well , he offered the second movement from Saint-Saens 's Sonata for Clarinet , a whimsical , puckish tidbit that reflected the flip side of the Stoltzman personality .",2.0645171442462003,0.2839064137824651,0.7225345104299891,0.7097664806682049,0.716093586217535
65,"And so it went through the first half : an ingeniously chosen potpourri of pieces , none longer than five minutes , none that would disturb or challenge a listener .",1.7865831608146499,0.23895509328232914,0.7201986362934757,0.8068029663440174,0.7610449067176707
66,"Mr. Stoltzman introduced his colleagues : Bill Douglas , pianist/bassoonist/composer and an old buddy from Yale , and jazz bassist Eddie Gomez .",0.9626830195685354,0.14154174154355711,0.9275441279390029,0.7989503815579103,0.8584582584564431
67,"An improvisational section was built around pieces by Mr. Douglas , beginning with `` Golden Rain , '' a lilting , laid-back lead in to the uptempo `` Sky , '' which gave Mr. Stoltzman the opportunity to wail in a high register and show off his fleet fingers .",1.5516728769260055,0.1981283774767171,0.81911132033112,0.7853426482610855,0.8018716225232829
68,Bach 's `` Air '' followed .,0.5714285714285712,0.1133049180745301,0.7964530359382731,1.0,0.8866950819254699
69,"Mr. Stoltzman tied the composer in by proclaiming him `` the great improviser of the 18th century , '' and then built on the image by joining with Mr. Douglas in some Bach two-part inventions , cleverly arranged for clarinet and bassoon by Mr. Douglas .",1.88142037921705,0.2538780779162536,0.7544817651506578,0.7379453070299656,0.7461219220837466
70,"Keeping the mood light , the two then chanted and chortled their way through some murderous polyrhythms , devised by Mr. Douglas as an alternative to Hindemith 's dry theory-teaching techniques , and then , with Mr. Gomez , soared and improvised on the composer 's tight `` Bebop Etudes . ''",1.8611538901546778,0.24116767440794307,0.7420468189815804,0.7763948024541223,0.758832325592057
71,"The end of the first half , however , brought what the standing-room-only crowd seemed to be waiting for : the pop singer Judy Collins , who appears on `` Inner Voices . ''",1.8864401613946358,0.25173369389376876,0.7161938523479069,0.7833459521324794,0.7482663061062312
72,"Glamorous and pure-voiced as ever , Ms. Collins sang Joni Mitchell 's `` For Free '' -- about an encounter with a street-corner clarinetist , to which Mr. Stoltzman contributed a clarinet obligatto -- and Mr. Douglas 's lush setting of a Gaelic blessing , `` Deep Peace . ''",1.7265706972471637,0.23733937635387256,0.7510979146430103,0.7745849009382757,0.7626606236461274
73,"`` Deep Peace '' also featured a slide show of lovely but predictable images of clouds , beaches , deserts , sunsets , etc .",1.0047766191505483,0.1531168966608415,0.8174826486750488,0.8784772041509045,0.8468831033391586
74,"It was all too mellow to be believed , but they probably would have gotten away with it , had they not felt compelled to add Ms. Collins 's signature tune , `` Amazing Grace , '' and ask for audience participation .",2.1607583577498435,0.2938074615456031,0.6560243694317126,0.7646690987467899,0.7061925384543968
75,That went over the permissible line for warm and fuzzy feelings .,0.9591479170272441,0.1631913392366732,0.8137336173760192,0.8612305753409127,0.8368086607633267
76,Was this why some of the audience departed before or during the second half ?,1.350977500432693,0.2385704280427867,0.772756932835944,0.7504294950338057,0.7614295719572131
77,Or was it because Ms. Collins had gone ?,0.5283208335737184,0.09843720765687439,0.8876900403616653,0.915876032857139,0.9015627923431256
78,"Either way it was a pity , because Mr. Stolzman offered the most substantial music of the evening just after intermission : Steve Reich 's `` New York Counterpoint , '' one of a series of Reich works that juxtapose a live performer with recorded tracks of his or her own playing .",2.3143625536810877,0.30477921549877657,0.6849813151531411,0.7057710296910064,0.6952207845012235
79,-LRB- Mr. Reich 's new `` Different Trains '' for string quartet uses the technique magisterially . -RRB-,1.8197159723424159,0.28893957675597204,0.6078653908868608,0.8564581113475017,0.7110604232440282
80,Mr. Stoltzman must have worried that his audience might not be able to take it : He warned us in advance that `` New York Counterpoint '' lasts 11 1/2 minutes .,1.7040414066556506,0.21858009970838524,0.7557011546599423,0.8089508919957571,0.7814199002916149
81,"He also unfortunately illustrated this intricate , jazzy tapestry with Mr. Pearson 's images , this time of geometric or repeating objects , in a kitschy mirroring of the musical structure that was thoroughly distracting from Mr. Reich 's piece and Mr. Stoltzman 's elegant execution of it .",1.8653079676787279,0.25654505891423834,0.7412130928600179,0.7457103916904986,0.7434549410857616
82,"The rest of the concert was more straight jazz and mellow sounds written by Charlie Parker , Ornette Coleman , Bill Douglas and Eddie Gomez , with pictures for the Douglas pieces .",1.3010817263499241,0.1953794107782201,0.826908837161256,0.7835023076067941,0.8046205892217799
83,"It was enjoyable to hear accomplished jazz without having to sit in a smoke-filled club , but like the first half , much of it was easy to take and ultimately forgettable .",1.386404543167063,0.19293006005000565,0.835399905852356,0.7805983952838889,0.8070699399499942
84,Is this the future of chamber music ?,0.8443609377704338,0.1637742533134754,1.0,0.7185463540765221,0.8362257466865246
85,"Managers and presenters insist that chamber music concerts are a hard sell , but can audiences really enjoy them only if the music is purged of threatening elements , served up in bite-sized morsels and accompanied by visuals ?",1.3812109698878565,0.18680868851444593,0.8107879430836403,0.8156089705601405,0.8131913114855539
86,What 's next ?,0.0,0.0,1.0,1.0,1.0
87,Slides to illustrate Shostakovich quartets ?,0.6666666666666679,0.14804095548293286,0.8519590445170674,0.8519590445170674,0.8519590445170674
88,"It was not an unpleasant evening , certainly , thanks to the high level of performance , the compositional talents of Mr. Douglas , and the obvious sincerity with which Mr. Stoltzman chooses his selections .",1.4965084161368667,0.19854851714637606,0.8077796692883384,0.7952216763651805,0.8014514828536239
89,But it was neither deep nor lasting : light entertainment that was no substitute for an evening of Brahms .,2.064210625757212,0.345206183821093,0.5680405988160587,0.7728219890582739,0.6547938161789068
90,Ms. Waleson is a free-lance writer based in New York .,0.7272727272727284,0.12479039968533015,0.9334525592955639,0.8238079393094809,0.87520960031467
91,One of Ronald Reagan 's attributes as President was that he rarely gave his blessing to the claptrap that passes for `` consensus '' in various international institutions .,1.9392700330181913,0.24936953188862201,0.7440322169566678,0.7573467960575566,0.7506304681113783
92,"In fact , he liberated the U.S. from one of the world 's most corrupt organizations -- UNESCO .",1.1770804198210643,0.16559359937744422,0.8054535425127752,0.8655183501782616,0.8344064006225554
93,"This is the U.N. group that managed to traduce its own charter of promoting education , science and culture .",0.5182263988300138,0.07074154900246242,0.934711548527182,0.9238686110532371,0.9292584509975375
94,"Ever since , the remaining members have been desperate for the United States to rejoin this dreadful group .",0.8818361843243885,0.1225970147027528,0.8332308056089865,0.926520758112089,0.8774029852972467
95,Now UNESCO apologists are lobbying President Bush to renege on President Reagan 's decision to depart .,0.7273251750941343,0.11178570148185449,0.9117458768025815,0.8658668291279092,0.8882142985181454
96,But we can think of many reasons to stay out for the foreseeable future and well beyond .,1.5974937501201927,0.25365451259730093,0.6789920995162915,0.8285327266249323,0.746345487402699
97,"The U.S. , along with Britain and Singapore , left the agency when its anti-Western ideology , financial corruption and top leadership got out of hand .",1.5825576278963176,0.2266491691397613,0.823635145828583,0.7288531185372455,0.7733508308602387
98,"The personal antics of agency Director Amadou-Mahtar M'Bow drew much attention , such as when several of his top aides were uncovered as KGB plants and ejected from France and when a mysterious office fire was set just before Congress sent accountants to trace U.S. funds .",2.202676328411286,0.3004523018628385,0.7005769866121672,0.6985214296886367,0.6995476981371617
99,"Mr. M'Bow was an extreme case , but even his replacement , the more personally genial Spanish biochemist Federico Mayor , has had little success at achieving reforms .",1.995665620031974,0.2731355269636202,0.7121945330699022,0.7421514726470563,0.7268644730363798
100,"Several ridiculous projects continue , including the `` New International Economic Order , '' which means redistributionism from the West to pay for everyone else 's statism .",1.2003443026584568,0.1569865676253818,0.8279309668372176,0.8586556104939405,0.8430134323746181
101,"The Orwellian `` New World Information Order '' would give government officials rights against the press ; journalists would be obliged to kowtow to their government , which would have licensing and censorship powers and , indeed , duties to block printing of `` wrong '' ideas .",0.9392600328109264,0.12165456095049645,0.8742516850291395,0.8824777121050491,0.8783454390495032
102,UNESCO somehow converted the founding U.N. ideals of individual rights and liberty into `` peoples ' rights . '',0.736842105263154,0.10454668257352391,0.898743450095977,0.8921871860207627,0.8954533174264758
103,Million-dollar conferences were held to chew on subjects such as `` ethical responsibilities of scientists in support of disarmament '' and `` the impact of the activities of transnational corporations . '',1.2473795925279267,0.1805635121261303,0.8537970241464601,0.7877345935034727,0.8194364878738697
104,The agency was so totally subverted from the high principles of its founding that even the Soviets now wonder about an agency that seemed so congenial to them .,1.62825106720254,0.24150111917866826,0.7094773963839492,0.8147974776078549,0.7584988808213319
105,"Glasnost may be partly responsible , but Soviet Foreign Minister Eduard Shevardnadze last year admitted , `` The exaggerated ideological approach undermined tolerance intrinsic to UNESCO . ''",1.513018856307153,0.20784470256285562,0.8176876131973888,0.7681691954835083,0.7921552974371444
106,UNESCO is now holding its biennial meetings in Paris to devise its next projects .,0.5333333333333297,0.07904613615090093,0.9209538638490984,0.9209538638490984,0.9209538638490984
107,Mr. Mayor 's hope that references to `` press freedom '' would survive unamended seems doomed to failure ; the current phrasing is `` educating the public and media to avoid manipulation . '',1.1662201310118592,0.15293130624130752,0.8283522678229579,0.8666504583607378,0.8470686937586926
108,He has n't been able to replace the M'Bow cabal .,1.2372400431306199,0.21776172070084437,0.6423574218189116,1.0000000000000002,0.7822382792991559
109,"Soviets remain in charge of education programs , a former head of an African military tribunal for executions is in charge of culture , and a hard-line Polish communist in exile directs the human-rights and peace division .",1.6501570622867456,0.2383551597870824,0.8708739401506558,0.6767621524077905,0.7616448402129178
110,"Of the agency 's 2,750 staff members , 230 are in the field working on actual projects , such as literacy and oceanographic research .",1.0047766191505483,0.1414671294684811,0.9103116364493363,0.8123274698471049,0.8585328705315188
111,"The position of the United States , which once contributed 25 % of the budget , is that nothing has changed .",0.9777170456512243,0.13220089376734756,0.9216686873636024,0.8198789211734775,0.8677991062326522
112,"John Bolton , the assistant secretary of state for international organizations , told Congress that the continuing `` statist , restrictive , nondemocratic '' programs make rejoining any time soon `` extremely unlikely . ''",1.370690527172485,0.1789706324638299,0.8620481210892365,0.7837368898333017,0.8210293675361695
113,"This has n't much bothered the UNESCO delegates , who last week could n't even agree to raise funds by selling off a fancy 19th-century French chateau the agency somehow owns .",1.4634037944784515,0.19539625598828084,0.7926650792786661,0.8169075346402278,0.8046037440117193
114,"Other countries , including West Germany , may have a hard time justifying continued membership .",1.0471804688852169,0.1506123471490877,0.9219437756104277,0.7874185416306089,0.8493876528509123
115,We see an even stronger argument against UNESCO than its unsurprising failure to reform .,0.8176441670993597,0.1265153958281732,0.8165852388376446,0.9389073286689272,0.8734846041718267
116,This is that the Reagan Revolution spanning Eastern Europe and Tiananmen Square shows the power of ideas unencumbered by international civil servants or government functionaries .,1.7282960372902902,0.26829337080475535,0.7501732932524751,0.7141272926264166,0.7317066291952447
117,"Free markets , free minds and free elections have an appeal that seems to get muddled only when delivered through U.N. organizations -- which of course are made up largely of governments that fear these principles at home .",1.7252362183370318,0.22712115780565642,0.7393254949333833,0.8096225310297839,0.7728788421943438
118,The Babelists of the United Nations are experts at obfuscation .,0.9777170456512243,0.1645670741160589,0.8516589220365602,0.8198136529169125,0.8354329258839411
119,"This can have its purposes at times , but there 's no reason to cloud the importance and allure of Western concepts of freedom and justice .",1.48662835138584,0.2041397265284625,0.8171355813014682,0.7756647195644774,0.7958602734715379
120,"We can see plenty of reasons to stay out , and none to rejoin UNESCO .",0.25,0.03620229753497783,0.9637977024650223,0.9637977024650223,0.9637977024650223
121,Researchers at Plant Genetic Systems N.V. in Belgium said they have developed a genetic engineering technique for creating hybrid plants for a number of key crops .,1.49032707250102,0.21065761183730672,0.8480306407202781,0.7382514428053845,0.7893423881626936
122,The researchers said they have isolated a plant gene that prevents the production of pollen .,0.7499999999999991,0.11268639915529874,0.9219437756104277,0.8551908098600887,0.8873136008447012
123,The gene thus can prevent a plant from fertilizing itself .,0.545454545454545,0.08558286026041424,0.9412693131031604,0.8890545298748629,0.9144171397395857
124,"Such so-called male-sterile plants can then be fertilized by pollen from another strain of the plant , thereby producing hybrid seed .",1.6483937502950177,0.24511376772067242,0.7612930820594584,0.7485863193957696,0.7548862322793275
125,"The new generation of plants will possess the flourishing , high-production trait known as `` hybrid vigor , '' similar to that now seen in hybrid corn .",1.5494313566162203,0.2123360309750871,0.8245716860400883,0.7539186713791182,0.7876639690249129
126,"`` The development could have a dramatic effect on farm production , especially cotton , '' said Murray Robinson , president of Delta & Pine Land Co. , a Southwide Inc. subsidiary that is one of the largest cotton seed producers in the U.S. .",1.3686826444800229,0.17651439675325253,0.8843029572690869,0.770495296228031,0.8234856032467472
127,"On a commercial scale , the sterilization of the pollen-producing male part has only been achieved in corn and sorghum feed grains .",1.5012750005643847,0.21915793926268204,0.8199233894180225,0.7453168248679078,0.7808420607373182
128,"That 's because the male part , the tassel , and the female , the ear , are some distance apart on the corn plant .",0.938090750983199,0.16761952183117787,0.8833137975155968,0.7870007280498401,0.8323804781688221
129,"In a labor-intensive process , the seed companies cut off the tassels of each plant , making it male sterile .",1.1195130954441384,0.1621726649120806,0.883600624158723,0.7965628749449231,0.8378273350879194
130,"They sow a row of male-fertile plants nearby , which then pollinate the male-sterile plants .",0.9693609377704338,0.14843278407113392,0.8238930554754272,0.8811651166039726,0.8515672159288662
131,The first hybrid corn seeds produced using this mechanical approach were introduced in the 1930s and they yielded as much as 20 % more corn than naturally pollinated plants .,2.271298849580588,0.31799852501423187,0.6753828002565012,0.6887511581034929,0.6820014749857682
132,The vast majority of the U.S. corn crop now is grown from hybrid seeds produced by seed companies .,0.9870993422191283,0.16008394083552727,0.8206195377851223,0.8601419329515797,0.8399160591644728
133,"A similar technique is almost impossible to apply to other crops , such as cotton , soybeans and rice .",1.075488750216345,0.15003259239771935,0.9001991608392317,0.8050453070626228,0.8499674076022804
134,"The male part , the anthers of the plant , and the female , the pistils , of the same plant are within a fraction of an inch or even attached to each other .",1.5551274155105972,0.2245610943807858,0.8486882634620031,0.713829095399587,0.775438905619214
135,The anthers in these plants are difficult to clip off .,0.545454545454545,0.08558286026041424,0.9412693131031604,0.8890545298748629,0.9144171397395857
136,"In China , a great number of workers are engaged in pulling out the male organs of rice plants using tweezers , and one-third of rice produced in that country is grown from hybrid seeds .",1.4997272467233511,0.20204025561324293,0.8530624668854997,0.7495437129487725,0.7979597443867574
137,"At Plant Genetic Systems , researchers have isolated a pollen-inhibiting gene that can be inserted in a plant to confer male sterility .",1.0549853263691507,0.14122207690236,0.8452258732424488,0.8727716318102179,0.8587779230976402
138,"Jan Leemans , research director , said this gene was successfully introduced in oil-producing rapeseed plants , a major crop in Europe and Canada , using as a carrier a `` promoter gene '' developed by Robert Goldberg at the University of California in Los Angeles .",1.3564117005215532,0.18350353119864982,0.8943477695866981,0.7511134478543099,0.8164964688013502
139,The sterilizing gene is expressed just before the pollen is about to develop and it deactivates the anthers of every flower in the plant .,1.2447766191505494,0.1787918885521884,0.8535245717648642,0.7912495315395479,0.8212081114478117
140,Mr. Leemans said this genetic manipulation does n't hurt the growth of that plant .,0.6666666666666643,0.10235734821229639,0.9310922587103626,0.8665130607049907,0.8976426517877031
141,The researchers also pulled off a second genetic engineering trick in order to get male-sterile plants in large enough numbers to produce a commercial hybrid seed crop .,1.6528812477676418,0.24758132812900452,0.8006515915964828,0.7096668617999241,0.7524186718709958
142,"They attached a second gene , for herbicide resistance , to the pollen-inhibiting gene .",0.8830074998557675,0.14023140098501963,0.9103206553141573,0.8145356872084889,0.85976859901498
143,"Both genes are then inserted into a few greenhouse plants , which are then pollinated and allowed to mature and produce seed .",0.6743380436663893,0.09200569545875839,0.8973479703350843,0.9188962927969933,0.9079943045412415
144,The laws of heredity dictate that half of the plants springing from these greenhouse-produced seeds will be male sterile and herbicide resistant and half will be male fertile and herbicide susceptible .,1.3601808573540746,0.20016028593600874,0.848647043815643,0.7563410785649901,0.7998397140639912
145,"The application of herbicide would kill off the male-fertile plants , leaving a large field of male-sterile plants that can be cross-pollinated to produce hybrid seed .",1.198686221355568,0.1627260770523554,0.8627558418075411,0.8132540634991713,0.8372739229476449
