id,sentence,VI,normalized-VI,homogeneity,completeness,V-score
27,"The rules will eliminate filings policy-making divisions , such as sales , marketing , finance and research and development , Mr. Lane said .",1.0629072918469555,0.1624219678451979,0.8017449910706105,0.8767639569049657,0.8375780321548018
28,"The proposed rules also would be tougher on the insiders still required to file reports , he said .",1.1115481830928244,0.15963056197817319,0.7946626116558483,0.8916550021917753,0.8403694380218263
29,Companies would be compelled to publish in annual proxy statements the names of insiders who fail to file reports on time .,1.8244984312462549,0.2785957294651338,0.7120139347294279,0.7310456039062103,0.7214042705348663
30,"Considered as a whole , Mr. Lane said , the filings required under the proposed rules `` will be at least as effective , if not more so , for investors following transactions . ''",1.3782523130722115,0.1791259378781862,0.8217604916408692,0.8199895429175528,0.8208740621218136
31,"But Robert Gabele , president of Invest/Net , a North Miami , Fla. , company that packages and sells the insider-trading data , said the proposal is worded so vaguely that key officials may fail to file the reports .",1.7943609377704286,0.23209139041047666,0.7798999679321303,0.7562804138934294,0.7679086095895227
32,"Many investors wrote asking the SEC to require insiders to report their purchases and sales immediately , not a month later .",1.466575568476836,0.2068906348107421,0.7793421612490994,0.8073717156921933,0.7931093651892578
33,"But Mr. Lane said that while the SEC regulates who files , the law tells them when to do so .",1.1961626418458913,0.16168738665253243,0.8271328311202375,0.8497987551889369,0.8383126133474674
34,"Investors who want to change the required timing should write their representatives in Congress , he added .",0.6666666666666652,0.08947391570926494,0.8592711795629885,0.9682834948230483,0.9105260842907349
35,"The SEC would likely be amenable to legislation that required insiders to file transactions on a more timely basis , he said .",1.3858392600403144,0.18949164033694196,0.7570653561268946,0.8720697938217002,0.8105083596630583
36,"The nation 's largest pension fund , which oversees $ 80 billion for college employees , plans to offer two new investment options to its 1.2 million participants .",0.8561697042520837,0.11525595209200128,0.8914045850744071,0.8781823070409822,0.8847440479079987
37,"The Teachers Insurance and Annuity Association-College Retirement Equities Fund said it will introduce a stock and bond fund that will invest in `` socially responsible '' companies , and a bond fund .",1.4096406439915272,0.1976196212762296,0.7393148889831465,0.8772085583852423,0.8023803787237703
38,"Both funds are expected to begin operation around March 1 , subject to Securities and Exchange Commission approval .",1.2845458924508755,0.18917487018499787,0.7268948140793039,0.9166673797792338,0.8108251298150015
39,"For its employees to sign up for the options , a college also must approve the plan .",0.5283208335737184,0.07394415685091103,0.9557829673430845,0.898122108835996,0.9260558431490887
40,"Some 4,300 institutions are part of the pension fund .",1.075488750216346,0.1931425614222114,0.8488535167807805,0.7688208852920502,0.8068574385777884
41,"The new options carry out part of an agreement that the pension fund , under pressure to relax its strict participation rules and to provide more investment options , reached with the SEC in December .",1.9488256078077724,0.27081929071349775,0.714980185791613,0.7439567485344258,0.7291807092865024
42,"The new `` social choice '' fund will shun securities of companies linked to South Africa , nuclear power and in some cases , Northern Ireland .",1.7549658513057107,0.23529702033339717,0.7690767183416505,0.7603787065774219,0.7647029796666028
43,"Also excluded will be investments in companies with `` significant '' business stemming from weapons manufacture , alcoholic beverages or tobacco .",1.1659765661092365,0.16759790277055772,0.8104703694020278,0.8555538050556436,0.8324020972294423
44,"Sixty percent of the fund will be invested in stocks , with the rest going into bonds or short-term investments .",1.1195130954441375,0.15781808815865625,0.862503059240641,0.8227962825860166,0.8421819118413436
45,"The bond fund will invest in high-grade or medium-grade bonds , mortgages or asset-backed securities , including as much as 15 % in foreign securities .",1.1339978252063103,0.16477099081787755,0.8387675076937836,0.831720240891129,0.8352290091821226
46,"The fund also might buy and sell futures and options contracts , subject to approval by the New York State Insurance Department .",1.4461358664713062,0.21143284719553748,0.7784630884517063,0.7989369578155373,0.7885671528044624
47,"Under two new features , participants will be able to transfer money from the new funds to other investment funds or , if their jobs are terminated , receive cash from the funds .",1.0995317054486513,0.14657340661809107,0.8834041420486561,0.8254167947438781,0.8534265933819087
48,"The investment choices offered by the pension fund currently are limited to a stock fund , an annuity and a money-market fund .",0.8197718683597106,0.12895705758920475,0.9585308931902433,0.798189797831471,0.8710429424107952
49,"New Brunswick Scientific Co. , a maker of biotechnology instrumentation and equipment , said it adopted an anti-takeover plan giving shareholders the right to purchase shares at half price under certain conditions .",1.740962227702532,0.23912427386653873,0.7893641679725398,0.7343719727545827,0.7608757261334615
50,"The company said the plan , under review for some time , will protect shareholders against `` abusive takeover tactics .",1.6130620467108185,0.23754266141281502,0.8099667766515858,0.7202125286639686,0.7624573385871849
51,"W. Ed Tyler , 37 years old , a senior vice president at this printing concern , was elected president of its technology group , a new position .",1.1300310321781701,0.1622543089123736,0.8724850257298067,0.805666825948021,0.8377456910876264
52,"Solo woodwind players have to be creative if they want to work a lot , because their repertoire and audience appeal are limited .",1.2133089782818232,0.16643585832335284,0.8794013742858411,0.7922685524394698,0.8335641416766472
53,"The oboist Heinz Holliger has taken a hard line about the problem : He commissions and splendidly interprets fearsome contemporary scores and does some conducting , so he does n't have to play the same Mozart and Strauss concertos over and over again .",2.246475769416227,0.3040861202746376,0.6838870710105754,0.7083712664516182,0.6959138797253624
54,"Richard Stoltzman has taken a gentler , more audience-friendly approach .",0.3636363636363642,0.055472735062568695,0.9445272649374314,0.9445272649374314,0.9445272649374314
55,"Years ago , he collaborated with the new music gurus Peter Serkin and Fred Sherry in the very countercultural chamber group Tashi , which won audiences over to dreaded contemporary scores like Messiaen 's `` Quartet for the End of Time . ''",1.8822255109197092,0.2632190082727561,0.6909272027663917,0.7891536354945977,0.7367809917272438
56,"Today , the pixie-like clarinetist has mostly dropped the missionary work -LRB- though a touch of the old Tashi still survives -RRB- and now goes on the road with piano , bass , a slide show , and a repertoire that ranges from light classical to light jazz to light pop , with a few notable exceptions .",2.038924911356874,0.2855771377072556,0.7383530542209876,0.6919951409713669,0.7144228622927445
57,"Just the thing for the Vivaldi-at-brunch set , the yuppie audience that has embraced New Age as its very own easy listening .",1.509958954486983,0.2228435414320152,0.7872595670535633,0.7673093761147324,0.7771564585679851
58,But you ca n't dismiss Mr. Stoltzman 's music or his motives as merely commercial and lightweight .,1.2369256948050236,0.1857669798718489,0.7927681456780475,0.8368926019063472,0.8142330201281512
59,"He believes in what he plays , and he plays superbly .",0.5,0.09018579399128603,0.9031592274965288,0.9165679877090553,0.9098142060087139
60,"His recent appearance at the Metropolitan Museum , dubbed `` A Musical Odyssey , '' was a case in point .",0.9883279762934967,0.1419499938589115,0.8775262346082213,0.8394195356086739,0.8580500061410884
61,"It felt more like a party , or a highly polished jam session with a few friends , than a classical concert .",1.005191977337554,0.15114242440967593,0.8483037458543289,0.849412128953348,0.848857575590324
62,"Clad in his trademark black velvet suit , the soft-spoken clarinetist announced that his new album , `` Inner Voices , '' had just been released , that his family was in the front row , and that it was his mother 's birthday , so he was going to play her favorite tune from the record .",1.2856915479749054,0.1709741562979303,0.8316538662617885,0.8264143779025237,0.8290258437020703
63,"He launched into Saint-Saens 's `` The Swan '' from `` Carnival of the Animals , '' a favorite encore piece for cellists , with lovely , glossy tone and no bite .",1.465591756866675,0.19696733401333053,0.8511245211164762,0.760084904294042,0.8030326659866694
64,"Then , as if to show that he could play fast as well , he offered the second movement from Saint-Saens 's Sonata for Clarinet , a whimsical , puckish tidbit that reflected the flip side of the Stoltzman personality .",1.477736132291482,0.2076948179499371,0.7821845787810913,0.8026911172443075,0.7923051820500633
65,"And so it went through the first half : an ingeniously chosen potpourri of pieces , none longer than five minutes , none that would disturb or challenge a listener .",1.5962562404956149,0.2014193391879154,0.8010420166074245,0.7961343846606127,0.7985806608120846
66,"Mr. Stoltzman introduced his colleagues : Bill Douglas , pianist/bassoonist/composer and an old buddy from Yale , and jazz bassist Eddie Gomez .",1.382312778455633,0.21085693145511158,0.8218466850464771,0.7589425850486845,0.7891430685448887
67,"An improvisational section was built around pieces by Mr. Douglas , beginning with `` Golden Rain , '' a lilting , laid-back lead in to the uptempo `` Sky , '' which gave Mr. Stoltzman the opportunity to wail in a high register and show off his fleet fingers .",1.7953472471103318,0.2385023097292019,0.7476684574318747,0.7758481481260577,0.7614976902707983
68,Bach 's `` Air '' followed .,0.0,0.0,1.0,1.0,1.0
69,"Mr. Stoltzman tied the composer in by proclaiming him `` the great improviser of the 18th century , '' and then built on the image by joining with Mr. Douglas in some Bach two-part inventions , cleverly arranged for clarinet and bassoon by Mr. Douglas .",1.7154318569692322,0.23608865014376476,0.7573901101344352,0.7705458625320358,0.7639113498562354
70,"Keeping the mood light , the two then chanted and chortled their way through some murderous polyrhythms , devised by Mr. Douglas as an alternative to Hindemith 's dry theory-teaching techniques , and then , with Mr. Gomez , soared and improvised on the composer 's tight `` Bebop Etudes . ''",1.9110962082683347,0.2501996612461939,0.7257110925435751,0.7755437289620033,0.749800338753806
71,"The end of the first half , however , brought what the standing-room-only crowd seemed to be waiting for : the pop singer Judy Collins , who appears on `` Inner Voices . ''",1.2567369398000166,0.1626601835235341,0.8262996704817341,0.8486789711179513,0.8373398164764658
72,"Glamorous and pure-voiced as ever , Ms. Collins sang Joni Mitchell 's `` For Free '' -- about an encounter with a street-corner clarinetist , to which Mr. Stoltzman contributed a clarinet obligatto -- and Mr. Douglas 's lush setting of a Gaelic blessing , `` Deep Peace . ''",1.6415355576761117,0.22423455400845643,0.7688273983020809,0.7828298545645189,0.7757654459915435
73,"`` Deep Peace '' also featured a slide show of lovely but predictable images of clouds , beaches , deserts , sunsets , etc .",1.4691622381280203,0.22678699397386387,0.7368166586051005,0.8133919225258815,0.773213006026136
74,"It was all too mellow to be believed , but they probably would have gotten away with it , had they not felt compelled to add Ms. Collins 's signature tune , `` Amazing Grace , '' and ask for audience participation .",1.6670621952461335,0.21693022278649998,0.7601261449634319,0.8074415775271016,0.7830697772134998
75,That went over the permissible line for warm and fuzzy feelings .,0.3333333333333339,0.05515010651600734,0.9448498934839928,0.9448498934839928,0.9448498934839928
76,Was this why some of the audience departed before or during the second half ?,1.7836591668108968,0.30947739786267364,0.71325117526672,0.6691978394731629,0.6905226021373261
77,Or was it because Ms. Collins had gone ?,0.9727652780181644,0.19761047377095148,0.7246199192766692,0.8988593228552806,0.8023895262290486
78,"Either way it was a pity , because Mr. Stolzman offered the most substantial music of the evening just after intermission : Steve Reich 's `` New York Counterpoint , '' one of a series of Reich works that juxtapose a live performer with recorded tracks of his or her own playing .",1.8516754794008294,0.2321262851173034,0.7947678423307892,0.7427401510673322,0.7678737148826967
79,-LRB- Mr. Reich 's new `` Different Trains '' for string quartet uses the technique magisterially . -RRB-,0.7505430557959416,0.10187789116400399,0.8981221088359962,0.8981221088359963,0.8981221088359962
80,Mr. Stoltzman must have worried that his audience might not be able to take it : He warned us in advance that `` New York Counterpoint '' lasts 11 1/2 minutes .,1.1804511722130435,0.14488741888333714,0.8642447362720338,0.8461714002327673,0.855112581116663
81,"He also unfortunately illustrated this intricate , jazzy tapestry with Mr. Pearson 's images , this time of geometric or repeating objects , in a kitschy mirroring of the musical structure that was thoroughly distracting from Mr. Reich 's piece and Mr. Stoltzman 's elegant execution of it .",1.9449025499213848,0.26628900384202886,0.734803438245504,0.7326217975448115,0.7337109961579711
82,"The rest of the concert was more straight jazz and mellow sounds written by Charlie Parker , Ornette Coleman , Bill Douglas and Eddie Gomez , with pictures for the Douglas pieces .",1.8892608031443823,0.27604219543029573,0.7646635802953126,0.6873668121172273,0.7239578045697045
83,"It was enjoyable to hear accomplished jazz without having to sit in a smoke-filled club , but like the first half , much of it was easy to take and ultimately forgettable .",1.6362341307535395,0.2345547336454484,0.7691456068046284,0.7617803599246572,0.7654452663545516
84,Is this the future of chamber music ?,0.25,0.05480919890839687,1.0,0.8960775105770448,0.9451908010916031
85,"Managers and presenters insist that chamber music concerts are a hard sell , but can audiences really enjoy them only if the music is purged of threatening elements , served up in bite-sized morsels and accompanied by visuals ?",2.0391227547520616,0.27075739077538663,0.7406050885018057,0.7182235116060368,0.7292426092246134
86,What 's next ?,0.0,0.0,1.0,1.0,1.0
87,Slides to illustrate Shostakovich quartets ?,0.6666666666666679,0.14804095548293286,0.8519590445170674,0.8519590445170674,0.8519590445170674
88,"It was not an unpleasant evening , certainly , thanks to the high level of performance , the compositional talents of Mr. Douglas , and the obvious sincerity with which Mr. Stoltzman chooses his selections .",1.032257207186948,0.13584140626214022,0.8781169778527202,0.8506370258280074,0.8641585937378597
89,But it was neither deep nor lasting : light entertainment that was no substitute for an evening of Brahms .,0.9754887502163472,0.13800764583303757,0.8839381866335495,0.8411098356622004,0.8619923541669626
90,Ms. Waleson is a free-lance writer based in New York .,0.909090909090911,0.15126877682663603,0.9334525592955639,0.7781090597497254,0.8487312231733644
91,One of Ronald Reagan 's attributes as President was that he rarely gave his blessing to the claptrap that passes for `` consensus '' in various international institutions .,0.9872134649341628,0.12577407921309874,0.8746096383593104,0.8738425397637353,0.8742259207869019
92,"In fact , he liberated the U.S. from one of the world 's most corrupt organizations -- UNESCO .",0.9215671054908885,0.12883220922464894,0.8462615329075316,0.8975845318648145,0.8711677907753508
93,"This is the U.N. group that managed to traduce its own charter of promoting education , science and culture .",1.1630562464420038,0.17408936898383043,0.7576308407506704,0.9077165622962343,0.8259106310161697
94,"Ever since , the remaining members have been desperate for the United States to rejoin this dreadful group .",0.9870993422191257,0.13525189362071283,0.8332308056089865,0.8987434500959768,0.8647481063792866
95,Now UNESCO apologists are lobbying President Bush to renege on President Reagan 's decision to depart .,0.6385148807219618,0.10181815541246887,0.8886356955987755,0.9079353193507022,0.8981818445875313
96,But we can think of many reasons to stay out for the foreseeable future and well beyond .,1.0202515542555712,0.14839690189261046,0.8457614743448884,0.8575259785949434,0.8516030981073894
97,"The U.S. , along with Britain and Singapore , left the agency when its anti-Western ideology , financial corruption and top leadership got out of hand .",1.2583025352235966,0.18640452095359347,0.8377029960438118,0.7908366863149175,0.8135954790464066
98,"The personal antics of agency Director Amadou-Mahtar M'Bow drew much attention , such as when several of his top aides were uncovered as KGB plants and ejected from France and when a mysterious office fire was set just before Congress sent accountants to trace U.S. funds .",2.2711716677490212,0.31045216633855305,0.6891012722163059,0.689994974256403,0.6895478336614467
99,"Mr. M'Bow was an extreme case , but even his replacement , the more personally genial Spanish biochemist Federico Mayor , has had little success at achieving reforms .",1.4608457922965634,0.19806819540236287,0.7931634216790122,0.8108962227668913,0.8019318045976374
100,"Several ridiculous projects continue , including the `` New International Economic Order , '' which means redistributionism from the West to pay for everyone else 's statism .",1.445156908811076,0.19155857155478023,0.783390435731027,0.8351474906451034,0.8084414284452196
101,"The Orwellian `` New World Information Order '' would give government officials rights against the press ; journalists would be obliged to kowtow to their government , which would have licensing and censorship powers and , indeed , duties to block printing of `` wrong '' ideas .",1.6592631642871858,0.2169150451327569,0.7722326453463662,0.794246630460227,0.783084954867243
102,UNESCO somehow converted the founding U.N. ideals of individual rights and liberty into `` peoples ' rights . '',0.9268231828650917,0.13359704154707183,0.8559503707577831,0.8771139893792984,0.8664029584529276
103,Million-dollar conferences were held to chew on subjects such as `` ethical responsibilities of scientists in support of disarmament '' and `` the impact of the activities of transnational corporations . '',1.8837710917966852,0.2712785068045508,0.7632116975473748,0.6972137919399942,0.7287214931954491
104,The agency was so totally subverted from the high principles of its founding that even the Soviets now wonder about an agency that seemed so congenial to them .,1.9483963263454465,0.28074958123636923,0.6924998821609748,0.7481506869831617,0.719250418763631
105,"Glasnost may be partly responsible , but Soviet Foreign Minister Eduard Shevardnadze last year admitted , `` The exaggerated ideological approach undermined tolerance intrinsic to UNESCO . ''",1.5705060161084683,0.2293571309671484,0.7482594812353086,0.7944067019334217,0.7706428690328517
106,UNESCO is now holding its biennial meetings in Paris to devise its next projects .,0.983659166810896,0.1498691029643385,0.8269899926295401,0.8746041447001834,0.850130897035661
107,Mr. Mayor 's hope that references to `` press freedom '' would survive unamended seems doomed to failure ; the current phrasing is `` educating the public and media to avoid manipulation . '',1.4249475275450898,0.19166901669750955,0.7706345597366691,0.8499050065715492,0.8083309833024904
108,He has n't been able to replace the M'Bow cabal .,0.3636363636363642,0.055472735062568695,0.8948855177025863,1.0,0.9445272649374314
109,"Soviets remain in charge of education programs , a former head of an African military tribunal for executions is in charge of culture , and a hard-line Polish communist in exile directs the human-rights and peace division .",1.2484360461295534,0.1927353839739193,0.8636202741079477,0.7578133998686462,0.8072646160260806
110,"Of the agency 's 2,750 staff members , 230 are in the field working on actual projects , such as literacy and oceanographic research .",1.3247766191505486,0.18494883431381953,0.8715556378606875,0.7654271861461397,0.8150511656861803
111,"The position of the United States , which once contributed 25 % of the budget , is that nothing has changed .",1.012030113931381,0.13747834094162886,0.9118134658740567,0.8182858690770435,0.862521659058371
112,"John Bolton , the assistant secretary of state for international organizations , told Congress that the continuing `` statist , restrictive , nondemocratic '' programs make rejoining any time soon `` extremely unlikely . ''",1.603970442497645,0.21682739993341638,0.7942456833808069,0.7724040251759918,0.7831726000665835
113,"This has n't much bothered the UNESCO delegates , who last week could n't even agree to raise funds by selling off a fancy 19th-century French chateau the agency somehow owns .",1.5783199195836426,0.21540209848341685,0.7562266667679064,0.8151809132906275,0.7845979015165832
114,"Other countries , including West Germany , may have a hard time justifying continued membership .",0.797180468885216,0.11465571130067859,0.9609718878052138,0.8207518749639421,0.8853442886993212
115,We see an even stronger argument against UNESCO than its unsurprising failure to reform .,1.1673183336217958,0.18297110106457704,0.7539968460034455,0.8915609291069313,0.8170288989354227
116,This is that the Reagan Revolution spanning Eastern Europe and Tiananmen Square shows the power of ideas unencumbered by international civil servants or government functionaries .,2.0069542102840003,0.3206543237020549,0.67671779397629,0.6819940477720914,0.679345676297945
117,"Free markets , free minds and free elections have an appeal that seems to get muddled only when delivered through U.N. organizations -- which of course are made up largely of governments that fear these principles at home .",1.7356560120951547,0.2256041003885516,0.7502620921291269,0.800133943358654,0.774395899611449
118,The Babelists of the United Nations are experts at obfuscation .,0.9777170456512261,0.16456707411605917,0.8516589220365602,0.8198136529169125,0.8354329258839411
119,"This can have its purposes at times , but there 's no reason to cloud the importance and allure of Western concepts of freedom and justice .",0.8977344799084275,0.11851274806722972,0.9414153726011816,0.8287322535165872,0.8814872519327707
120,"We can see plenty of reasons to stay out , and none to rejoin UNESCO .",0.5534220607670832,0.08382367023751153,0.8759210966844935,0.9603098684186725,0.9161763297624885
121,Researchers at Plant Genetic Systems N.V. in Belgium said they have developed a genetic engineering technique for creating hybrid plants for a number of key crops .,1.3837403851462948,0.19992651962975913,0.840922108357855,0.7630095332292297,0.8000734803702414
122,The researchers said they have isolated a plant gene that prevents the production of pollen .,0.8278195311147822,0.1258501433794257,0.8976465804800805,0.8518518518518519,0.8741498566205741
123,The gene thus can prevent a plant from fertilizing itself .,0.43226250019667845,0.07059693211210298,0.9191017823372102,0.9399378843056375,0.9294030678878968
124,"Such so-called male-sterile plants can then be fertilized by pollen from another strain of the plant , thereby producing hybrid seed .",0.9656869317198433,0.1435962507320251,0.8636721957412056,0.849256620624166,0.856403749267975
125,"The new generation of plants will possess the flourishing , high-production trait known as `` hybrid vigor , '' similar to that now seen in hybrid corn .",1.644253572046706,0.23588894440604086,0.7641110555939592,0.7641110555939592,0.7641110555939592
126,"`` The development could have a dramatic effect on farm production , especially cotton , '' said Murray Robinson , president of Delta & Pine Land Co. , a Southwide Inc. subsidiary that is one of the largest cotton seed producers in the U.S. .",1.6280940407090156,0.21936515489557315,0.8023839177388363,0.7600336992390759,0.7806348451044268
127,"On a commercial scale , the sterilization of the pollen-producing male part has only been achieved in corn and sorghum feed grains .",1.3486760873327777,0.20809509731641476,0.7867302920745285,0.7971480345652532,0.791904902683585
128,"That 's because the male part , the tassel , and the female , the ear , are some distance apart on the corn plant .",0.6303984432908907,0.10962699127435102,0.9708284493788991,0.82223218259676,0.8903730087256488
129,"In a labor-intensive process , the seed companies cut off the tassels of each plant , making it male sterile .",0.9290369049679477,0.1398973564599893,0.8726170698984469,0.8479420874658046,0.8601026435400105
130,"They sow a row of male-fertile plants nearby , which then pollinate the male-sterile plants .",1.0,0.15384615384615385,0.8148148148148149,0.8800000000000001,0.8461538461538461
131,The first hybrid corn seeds produced using this mechanical approach were introduced in the 1930s and they yielded as much as 20 % more corn than naturally pollinated plants .,2.1434587507932727,0.3142902957767089,0.6483954541940461,0.7275809697383849,0.6857097042232912
132,The vast majority of the U.S. corn crop now is grown from hybrid seeds produced by seed companies .,1.1976256580086009,0.19844432052545344,0.7664943988950969,0.8399782882878104,0.8015556794745461
133,"A similar technique is almost impossible to apply to other crops , such as cotton , soybeans and rice .",1.1754887502163465,0.1817288150681499,0.7820022681403628,0.8580679963061626,0.8182711849318502
134,"The male part , the anthers of the plant , and the female , the pistils , of the same plant are within a fraction of an inch or even attached to each other .",1.2629684872482345,0.19336188730365392,0.8326634933102929,0.7821903009939545,0.8066381126963458
135,The anthers in these plants are difficult to clip off .,0.7958988638330426,0.12998587208595652,0.8603710954403706,0.879875768611275,0.8700141279140434
136,"In China , a great number of workers are engaged in pulling out the male organs of rice plants using tweezers , and one-third of rice produced in that country is grown from hybrid seeds .",1.6062606623794453,0.22776669535363228,0.7843317756376325,0.7605024063356882,0.7722333046463674
137,"At Plant Genetic Systems , researchers have isolated a pollen-inhibiting gene that can be inserted in a plant to confer male sterility .",0.8872335633289881,0.12170013646008271,0.8436023853322635,0.9159739956987761,0.8782998635399175
138,"Jan Leemans , research director , said this gene was successfully introduced in oil-producing rapeseed plants , a major crop in Europe and Canada , using as a carrier a `` promoter gene '' developed by Robert Goldberg at the University of California in Los Angeles .",1.6282609745229335,0.23100740987495355,0.803202911885502,0.7375774143401526,0.7689925901250463
139,The sterilizing gene is expressed just before the pollen is about to develop and it deactivates the anthers of every flower in the plant .,1.5491622381280212,0.24212624349099318,0.7238875280093632,0.7952084747953801,0.7578737565090068
140,Mr. Leemans said this genetic manipulation does n't hurt the growth of that plant .,0.8176441670993597,0.1265153958281732,0.8990332205497196,0.8493479380892018,0.8734846041718267
141,The researchers also pulled off a second genetic engineering trick in order to get male-sterile plants in large enough numbers to produce a commercial hybrid seed crop .,1.23428518684596,0.20136056615071835,0.7802828943019753,0.8178804750076668,0.7986394338492819
142,"They attached a second gene , for herbicide resistance , to the pollen-inhibiting gene .",0.6666666666666661,0.10964104655585338,0.9103206553141573,0.871253915227853,0.8903589534441464
143,"Both genes are then inserted into a few greenhouse plants , which are then pollinated and allowed to mature and produce seed .",0.4719457814031882,0.0647197522784074,0.9196272590274189,0.951475322762913,0.9352802477215925
144,The laws of heredity dictate that half of the plants springing from these greenhouse-produced seeds will be male sterile and herbicide resistant and half will be male fertile and herbicide susceptible .,1.6192587965869913,0.25468220211722864,0.7398855637438336,0.7508303888437172,0.7453177978827713
145,"The application of herbicide would kill off the male-fertile plants , leaving a large field of male-sterile plants that can be cross-pollinated to produce hybrid seed .",1.1903320550895433,0.16684735742060466,0.8314676516071613,0.8348444767762742,0.8331526425793954
